tick,logic,n_tasks,jain_index,max_error_pct,avg_error_pct,ops_saved,apaf_state
329,BSA,50,0.994405,31.378299,31.378299,50,N/A
330,BSA,50,0.994521,31.378299,31.378299,50,N/A
331,BSA,50,0.994653,31.378299,31.378299,50,N/A
332,BSA,50,0.994801,31.378299,31.378299,50,N/A
333,BSA,50,0.994966,31.378299,31.378299,50,N/A
334,BSA,50,0.995147,31.378299,31.378299,50,N/A
335,BSA,50,0.995344,31.378299,31.378299,50,N/A
336,BSA,50,0.995556,31.378299,31.378299,50,N/A
337,BSA,50,0.995783,31.378299,31.378299,50,N/A
338,BSA,50,0.996024,31.378299,31.378299,50,N/A
339,BSA,50,0.996281,31.378299,31.378299,50,N/A
340,BSA,50,0.996552,31.378299,31.378299,50,N/A
341,BSA,50,0.996837,31.378299,31.378299,50,N/A
342,BSA,50,0.997136,31.378299,31.378299,50,N/A
343,BSA,50,0.997448,31.378299,31.378299,50,N/A
344,BSA,50,0.997774,31.378299,31.378299,50,N/A
345,BSA,50,0.998113,31.378299,31.378299,50,N/A
346,BSA,50,0.998465,31.378299,31.378299,50,N/A
347,BSA,50,0.998830,31.445312,31.445312,50,N/A
348,BSA,50,0.999208,31.445312,31.445312,50,N/A
349,BSA,50,0.999598,31.445312,31.445312,50,N/A
350,BSA,50,1.000000,31.445312,31.445312,50,N/A
351,BSA,50,0.999602,31.445312,31.445312,50,N/A
352,BSA,50,0.999226,31.445312,31.445312,50,N/A
353,BSA,50,0.998870,31.445312,31.445312,50,N/A
354,BSA,50,0.998534,31.445312,31.445312,50,N/A
355,BSA,50,0.998218,31.445312,31.445312,50,N/A
356,BSA,50,0.997921,31.445312,31.445312,50,N/A
357,BSA,50,0.997644,31.445312,31.445312,50,N/A
358,BSA,50,0.997385,31.445312,31.445312,50,N/A
359,BSA,50,0.997145,31.445312,31.445312,50,N/A
360,BSA,50,0.996923,31.445312,31.445312,50,N/A
361,BSA,50,0.996719,31.445312,31.445312,50,N/A
362,BSA,50,0.996532,31.445312,31.445312,50,N/A
363,BSA,50,0.996363,31.445312,31.445312,50,N/A
364,BSA,50,0.996211,31.445312,31.445312,50,N/A
365,BSA,50,0.996075,31.445312,31.445312,50,N/A
366,BSA,50,0.995955,31.445312,31.445312,50,N/A
367,BSA,50,0.995852,31.445312,31.445312,50,N/A
368,BSA,50,0.995765,31.445312,31.445312,50,N/A
369,BSA,50,0.995693,31.445312,31.445312,50,N/A
370,BSA,50,0.995636,31.445312,31.445312,50,N/A
371,BSA,50,0.995595,31.445312,31.445312,50,N/A
372,BSA,50,0.995568,31.445312,31.445312,50,N/A
373,BSA,50,0.995556,31.445312,31.445312,50,N/A
374,BSA,50,0.995559,31.445312,31.445312,50,N/A
375,BSA,50,0.995575,31.445312,31.445312,50,N/A
376,BSA,50,0.995606,31.445312,31.445312,50,N/A
